FID;NOMBRE;CATEGORIA;COMUNA;Manzanas;Personas;Hombres;Mujeres;Edad0a9;Edad10a19;Edad20a29;Edad30a39;Edad40a49;Edad50a59;Edad60a69;Edad70a79;Edad80omas;Viviendas;Hogares;HogaresDes;EstratoN1;EstratoN2;EstratoN3;EstratoN4;EstratoN5;EstratoN6
237;UNIVERSIDAD;BARRIO;COMUNA 02;38,000000000000000;4121,000000000000000;1913,000000000000000;2208,000000000000000;340,000000000000000;476,000000000000000;1059,000000000000000;619,000000000000000;449,000000000000000;501,000000000000000;355,000000000000000;202,000000000000000;120,000000000000000;2069,000000000000000;1657,000000000000000;287,000000000000000;59,000000000000000;25,000000000000000;331,000000000000000;1045,000000000000000;5,000000000000000;2,000000000000000
238;VEGAS DE MORRORRICO;BARRIO;COMUNA 14;3,000000000000000;363,000000000000000;172,000000000000000;191,000000000000000;51,000000000000000;66,000000000000000;61,000000000000000;53,000000000000000;66,000000000000000;27,000000000000000;16,000000000000000;12,000000000000000;11,000000000000000;143,000000000000000;109,000000000000000;15,000000000000000;100,000000000000000;6,000000000000000;0,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000
239;VENADO DE ORO;BARRIO;COMUNA 14;10,000000000000000;497,000000000000000;245,000000000000000;252,000000000000000;81,000000000000000;106,000000000000000;91,000000000000000;90,000000000000000;58,000000000000000;48,000000000000000;15,000000000000000;8,000000000000000;0,000000000000000;153,000000000000000;139,000000000000000;5,000000000000000;91,000000000000000;47,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
240;VILLA ALEGRIA I;BARRIO;COMUNA 01;3,000000000000000;321,000000000000000;153,000000000000000;168,000000000000000;58,000000000000000;45,000000000000000;80,000000000000000;55,000000000000000;29,000000000000000;32,000000000000000;15,000000000000000;5,000000000000000;2,000000000000000;87,000000000000000;106,000000000000000;5,000000000000000;72,000000000000000;5,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
241;VILLA ALEGRIA II;BARRIO;COMUNA 01;7,000000000000000;711,000000000000000;356,000000000000000;355,000000000000000;117,000000000000000;124,000000000000000;169,000000000000000;108,000000000000000;62,000000000000000;76,000000000000000;36,000000000000000;8,000000000000000;11,000000000000000;214,000000000000000;219,000000000000000;13,000000000000000;161,000000000000000;29,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
242;VILLA ALICIA;BARRIO;COMUNA 11;4,000000000000000;472,000000000000000;208,000000000000000;264,000000000000000;47,000000000000000;43,000000000000000;104,000000000000000;52,000000000000000;54,000000000000000;68,000000000000000;56,000000000000000;34,000000000000000;14,000000000000000;159,000000000000000;148,000000000000000;9,000000000000000;0,000000000000000;7,000000000000000;134,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000
243;VILLA DEL NOGAL;BARRIO;COMUNA 11;7,000000000000000;213,000000000000000;101,000000000000000;112,000000000000000;39,000000000000000;37,000000000000000;48,000000000000000;35,000000000000000;25,000000000000000;17,000000000000000;9,000000000000000;3,000000000000000;0,000000000000000;88,000000000000000;71,000000000000000;12,000000000000000;44,000000000000000;15,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
244;VILLA DIAMANTE;BARRIO;COMUNA 09;6,000000000000000;1605,000000000000000;737,000000000000000;868,000000000000000;136,000000000000000;200,000000000000000;266,000000000000000;215,000000000000000;201,000000000000000;250,000000000000000;178,000000000000000;102,000000000000000;57,000000000000000;621,000000000000000;563,000000000000000;43,000000000000000;0,000000000000000;0,000000000000000;27,000000000000000;517,000000000000000;0,000000000000000;0,000000000000000
245;VILLA FLOR;BARRIO;COMUNA 11;1,000000000000000;535,000000000000000;246,000000000000000;289,000000000000000;74,000000000000000;69,000000000000000;89,000000000000000;106,000000000000000;69,000000000000000;55,000000000000000;48,000000000000000;19,000000000000000;6,000000000000000;179,000000000000000;165,000000000000000;11,000000000000000;4,000000000000000;28,000000000000000;123,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
246;VILLA HELENA I;BARRIO;COMUNA 02;25,000000000000000;1393,000000000000000;693,000000000000000;700,000000000000000;270,000000000000000;254,000000000000000;256,000000000000000;216,000000000000000;144,000000000000000;102,000000000000000;102,000000000000000;36,000000000000000;13,000000000000000;448,000000000000000;409,000000000000000;17,000000000000000;309,000000000000000;83,000000000000000;5,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
247;VILLA HELENA II;BARRIO;COMUNA 02;11,000000000000000;756,000000000000000;377,000000000000000;379,000000000000000;116,000000000000000;106,000000000000000;121,000000000000000;116,000000000000000;82,000000000000000;95,000000000000000;69,000000000000000;37,000000000000000;14,000000000000000;243,000000000000000;226,000000000000000;5,000000000000000;103,000000000000000;107,000000000000000;3,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
248;VILLA INES;BARRIO;COMUNA 09;15,000000000000000;1271,000000000000000;564,000000000000000;707,000000000000000;142,000000000000000;180,000000000000000;202,000000000000000;199,000000000000000;167,000000000000000;163,000000000000000;114,000000000000000;66,000000000000000;38,000000000000000;407,000000000000000;385,000000000000000;28,000000000000000;1,000000000000000;11,000000000000000;270,000000000000000;87,000000000000000;0,000000000000000;0,000000000000000
249;VILLA MARIA I (Media);BARRIO;COMUNA 01;1,000000000000000;192,000000000000000;90,000000000000000;102,000000000000000;36,000000000000000;24,000000000000000;49,000000000000000;23,000000000000000;26,000000000000000;12,000000000000000;12,000000000000000;7,000000000000000;3,000000000000000;64,000000000000000;61,000000000000000;4,000000000000000;48,000000000000000;6,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
250;VILLA MARIA II (Alta);BARRIO;COMUNA 01;1,000000000000000;385,000000000000000;189,000000000000000;196,000000000000000;73,000000000000000;58,000000000000000;83,000000000000000;60,000000000000000;44,000000000000000;35,000000000000000;22,000000000000000;6,000000000000000;4,000000000000000;118,000000000000000;142,000000000000000;7,000000000000000;109,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
251;VILLA MARIA III (Baja);BARRIO;COMUNA 01;3,000000000000000;160,000000000000000;70,000000000000000;90,000000000000000;45,000000000000000;35,000000000000000;28,000000000000000;25,000000000000000;14,000000000000000;6,000000000000000;4,000000000000000;3,000000000000000;0,000000000000000;48,000000000000000;47,000000000000000;2,000000000000000;40,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
252;VILLA MERCEDES;BARRIO;COMUNA 02;14,000000000000000;1002,000000000000000;517,000000000000000;485,000000000000000;176,000000000000000;186,000000000000000;195,000000000000000;160,000000000000000;117,000000000000000;76,000000000000000;58,000000000000000;24,000000000000000;10,000000000000000;322,000000000000000;286,000000000000000;12,000000000000000;254,000000000000000;12,000000000000000;7,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
253;VILLA REAL DEL SUR;BARRIO;COMUNA 11;8,000000000000000;705,000000000000000;341,000000000000000;364,000000000000000;128,000000000000000;136,000000000000000;157,000000000000000;109,000000000000000;82,000000000000000;55,000000000000000;19,000000000000000;13,000000000000000;6,000000000000000;245,000000000000000;202,000000000000000;29,000000000000000;127,000000000000000;53,000000000000000;4,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
254;VILLA ROSA;BARRIO;COMUNA 01;48,000000000000000;5704,000000000000000;2779,000000000000000;2925,000000000000000;798,000000000000000;991,000000000000000;962,000000000000000;921,000000000000000;690,000000000000000;576,000000000000000;500,000000000000000;192,000000000000000;74,000000000000000;1723,000000000000000;1807,000000000000000;47,000000000000000;535,000000000000000;1002,000000000000000;3,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
255;VILLA SARA;BARRIO;COMUNA 11;3,000000000000000;300,000000000000000;138,000000000000000;162,000000000000000;30,000000000000000;42,000000000000000;57,000000000000000;42,000000000000000;47,000000000000000;35,000000000000000;27,000000000000000;15,000000000000000;5,000000000000000;90,000000000000000;91,000000000000000;3,000000000000000;1,000000000000000;13,000000000000000;62,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000
256;VILLAS DE SAN IGNACIO;BARRIO;COMUNA 01;123,000000000000000;13010,000000000000000;6356,000000000000000;6654,000000000000000;2299,000000000000000;2776,000000000000000;2328,000000000000000;1847,000000000000000;1617,000000000000000;1113,000000000000000;611,000000000000000;298,000000000000000;121,000000000000000;4089,000000000000000;3934,000000000000000;202,000000000000000;2137,000000000000000;1276,000000000000000;41,000000000000000;2,000000000000000;0,000000000000000;1,000000000000000
257;VIVEROS DE PROVENZA;BARRIO;COMUNA 10;11,000000000000000;815,000000000000000;392,000000000000000;423,000000000000000;124,000000000000000;124,000000000000000;215,000000000000000;127,000000000000000;102,000000000000000;82,000000000000000;24,000000000000000;11,000000000000000;6,000000000000000;260,000000000000000;235,000000000000000;20,000000000000000;21,000000000000000;148,000000000000000;35,000000000000000;17,000000000000000;0,000000000000000;0,000000000000000
258;Vijagual;A. RURAL; ;3,000000000000000;126,000000000000000;68,000000000000000;58,000000000000000;22,000000000000000;21,000000000000000;26,000000000000000;18,000000000000000;20,000000000000000;7,000000000000000;6,000000000000000;4,000000000000000;2,000000000000000;35,000000000000000;33,000000000000000;4,000000000000000;30,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
259;Villa Lina;A. RURAL;COMUNA 01;10,000000000000000;405,000000000000000;204,000000000000000;201,000000000000000;63,000000000000000;84,000000000000000;86,000000000000000;53,000000000000000;53,000000000000000;39,000000000000000;20,000000000000000;5,000000000000000;2,000000000000000;164,000000000000000;157,000000000000000;8,000000000000000;134,000000000000000;2,000000000000000;0,000000000000000;1,000000000000000;0,000000000000000;0,000000000000000
260;Villa Luz;A. RURAL; ;13,000000000000000;495,000000000000000;248,000000000000000;247,000000000000000;102,000000000000000;88,000000000000000;99,000000000000000;74,000000000000000;74,000000000000000;28,000000000000000;21,000000000000000;7,000000000000000;2,000000000000000;168,000000000000000;145,000000000000000;27,000000000000000;131,000000000000000;5,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
261;Villas de Girardot;A. URBANO;COMUNA 04;23,000000000000000;848,000000000000000;409,000000000000000;439,000000000000000;158,000000000000000;193,000000000000000;163,000000000000000;116,000000000000000;101,000000000000000;59,000000000000000;38,000000000000000;14,000000000000000;6,000000000000000;424,000000000000000;258,000000000000000;41,000000000000000;189,000000000000000;5,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
262;Zarabanda;A. URBANO;COMUNA 04;5,000000000000000;471,000000000000000;225,000000000000000;246,000000000000000;114,000000000000000;84,000000000000000;95,000000000000000;84,000000000000000;41,000000000000000;23,000000000000000;25,000000000000000;3,000000000000000;2,000000000000000;137,000000000000000;136,000000000000000;5,000000000000000;95,000000000000000;0,000000000000000;2,000000000000000;0,000000000000000;0,000000000000000;0,000000000000000
